Index	Action Index	Error	Time	Library ID	Well Position	Script Class	Script Function	Active Script	Action	Comment	Parameter Name	Parameter Value	Message	
5851	867	False	04/18/2025 13:59:46.332	7230	[1]	SingleTipDispenseOffDeckSource	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource	Comment	SingleTipDispenseOffDeckSource DispenseSettings: {'Drip Delay (s)': 3, 'Mix Position': 'Z Mix', 'Dispense Airgap': 'None', 'Conditioning Volume (ul)': 0.0, 'Mix Cycles': 0, 'Destination Touch Off': 'No', 'Source Touch Off': 'No', 'Delay After Aspiration (s)': 3.0, 'Dispense Position': 'Z Dispense', 'Intercept (ul)': 0.0, 'Delay After Dispense (s)': 3.0, 'Leading Airgap (ul)': 0.0, 'Aspiration Position': 'Z Aspirate', 'Overshoot (ul)': 0.0, 'Mix Speed': 'Medium', 'Dispense Speed': 'Medium', 'Prewet Cycles': 0, 'Aspiration Speed': 'Low', 'System Trailing Airgap (ul)': 0.0, 'Trailing Airgap (ul)': 0.0, 'Slope': 1.0}				
5852	867	False	04/18/2025 13:59:46.332	7230	[1]	SingleTipDispenseOffDeckSource	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource	Comment	SingleTipDispenseOffDeckSource DispenseSettings: {'Drip Delay (s)': 3, 'Mix Position': 'Z Mix', 'Dispense Airgap': 'None', 'Conditioning Volume (ul)': 0.0, 'Mix Cycles': 0, 'Destination Touch Off': 'No', 'Source Touch Off': 'No', 'Delay After Aspiration (s)': 3.0, 'Dispense Position': 'Z Dispense', 'Intercept (ul)': 0.0, 'Delay After Dispense (s)': 3.0, 'Leading Airgap (ul)': 0.0, 'Aspiration Position': 'Z Aspirate', 'Overshoot (ul)': 0.0, 'Mix Speed': 'Medium', 'Dispense Speed': 'Medium', 'Prewet Cycles': 0, 'Aspiration Speed': 'Low', 'System Trailing Airgap (ul)': 0.0, 'Trailing Airgap (ul)': 0.0, 'Slope': 1.0}	Input : Comment	SingleTipDispenseOffDeckSource DispenseSettings: {'Drip Delay (s)': 3, 'Mix Position': 'Z Mix', 'Dispense Airgap': 'None', 'Conditioning Volume (ul)': 0.0, 'Mix Cycles': 0, 'Destination Touch Off': 'No', 'Source Touch Off': 'No', 'Delay After Aspiration (s)': 3.0, 'Dispense Position': 'Z Dispense', 'Intercept (ul)': 0.0, 'Delay After Dispense (s)': 3.0, 'Leading Airgap (ul)': 0.0, 'Aspiration Position': 'Z Aspirate', 'Overshoot (ul)': 0.0, 'Mix Speed': 'Medium', 'Dispense Speed': 'Medium', 'Prewet Cycles': 0, 'Aspiration Speed': 'Low', 'System Trailing Airgap (ul)': 0.0, 'Trailing Airgap (ul)': 0.0, 'Slope': 1.0}		
5853	867	False	04/18/2025 13:59:46.332	7230	[1]	SingleTipDispenseOffDeckSource	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource	Comment	SingleTipDispenseOffDeckSource DispenseSettings: {'Drip Delay (s)': 3, 'Mix Position': 'Z Mix', 'Dispense Airgap': 'None', 'Conditioning Volume (ul)': 0.0, 'Mix Cycles': 0, 'Destination Touch Off': 'No', 'Source Touch Off': 'No', 'Delay After Aspiration (s)': 3.0, 'Dispense Position': 'Z Dispense', 'Intercept (ul)': 0.0, 'Delay After Dispense (s)': 3.0, 'Leading Airgap (ul)': 0.0, 'Aspiration Position': 'Z Aspirate', 'Overshoot (ul)': 0.0, 'Mix Speed': 'Medium', 'Dispense Speed': 'Medium', 'Prewet Cycles': 0, 'Aspiration Speed': 'Low', 'System Trailing Airgap (ul)': 0.0, 'Trailing Airgap (ul)': 0.0, 'Slope': 1.0}				
5854	868	False	04/18/2025 13:59:46.334	7230	[1]	SingleTipDispenseOffDeckSource	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource	Comment	SingleTipDispenseOffDeckSource Flag_LiquidLevelTracking: 0				
5855	868	False	04/18/2025 13:59:46.334	7230	[1]	SingleTipDispenseOffDeckSource	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource	Comment	SingleTipDispenseOffDeckSource Flag_LiquidLevelTracking: 0	Input : Comment	SingleTipDispenseOffDeckSource Flag_LiquidLevelTracking: 0		
5856	868	False	04/18/2025 13:59:46.334	7230	[1]	SingleTipDispenseOffDeckSource	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource	Comment	SingleTipDispenseOffDeckSource Flag_LiquidLevelTracking: 0				
5857	869	False	04/18/2025 13:59:46.335	7230	[1]	SingleTipDispenseOffDeckSource	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource	Comment	SingleTipDispenseOffDeckSource Flag_RetractZ: Yes				
5858	869	False	04/18/2025 13:59:46.335	7230	[1]	SingleTipDispenseOffDeckSource	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource	Comment	SingleTipDispenseOffDeckSource Flag_RetractZ: Yes	Input : Comment	SingleTipDispenseOffDeckSource Flag_RetractZ: Yes		
5859	869	False	04/18/2025 13:59:46.335	7230	[1]	SingleTipDispenseOffDeckSource	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource	Comment	SingleTipDispenseOffDeckSource Flag_RetractZ: Yes				
5860	870	False	04/18/2025 13:59:46.337	7230	[1]	SingleTipDispenseOffDeckSource	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource	Comment	SingleTipDispenseOffDeckSource SubstrateColumn: 1				
5861	870	False	04/18/2025 13:59:46.337	7230	[1]	SingleTipDispenseOffDeckSource	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource	Comment	SingleTipDispenseOffDeckSource SubstrateColumn: 1	Input : Comment	SingleTipDispenseOffDeckSource SubstrateColumn: 1		
5862	870	False	04/18/2025 13:59:46.337	7230	[1]	SingleTipDispenseOffDeckSource	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource	Comment	SingleTipDispenseOffDeckSource SubstrateColumn: 1				
5863	871	False	04/18/2025 13:59:46.338	7230	[1]	SingleTipDispenseOffDeckSource	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource	Comment	SingleTipDispenseOffDeckSource SubstratePosition: Deck 12-13 Heat-Cool-Stir 1				
5864	871	False	04/18/2025 13:59:46.338	7230	[1]	SingleTipDispenseOffDeckSource	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource	Comment	SingleTipDispenseOffDeckSource SubstratePosition: Deck 12-13 Heat-Cool-Stir 1	Input : Comment	SingleTipDispenseOffDeckSource SubstratePosition: Deck 12-13 Heat-Cool-Stir 1		
5865	871	False	04/18/2025 13:59:46.338	7230	[1]	SingleTipDispenseOffDeckSource	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource	Comment	SingleTipDispenseOffDeckSource SubstratePosition: Deck 12-13 Heat-Cool-Stir 1				
5866	872	False	04/18/2025 13:59:46.339	7230	[1]	SingleTipDispenseOffDeckSource	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource	Comment	SingleTipDispenseOffDeckSource SubstrateRow: 1				
5867	872	False	04/18/2025 13:59:46.339	7230	[1]	SingleTipDispenseOffDeckSource	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource	Comment	SingleTipDispenseOffDeckSource SubstrateRow: 1	Input : Comment	SingleTipDispenseOffDeckSource SubstrateRow: 1		
5868	872	False	04/18/2025 13:59:46.339	7230	[1]	SingleTipDispenseOffDeckSource	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource	Comment	SingleTipDispenseOffDeckSource SubstrateRow: 1				
5869	873	False	04/18/2025 13:59:46.341	7230	[1]	SingleTipDispenseOffDeckSource	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource	Comment	SingleTipDispenseOffDeckSource SubstrateType: Rack 3x4 six Kaufmann H-cells				
5870	873	False	04/18/2025 13:59:46.341	7230	[1]	SingleTipDispenseOffDeckSource	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource	Comment	SingleTipDispenseOffDeckSource SubstrateType: Rack 3x4 six Kaufmann H-cells	Input : Comment	SingleTipDispenseOffDeckSource SubstrateType: Rack 3x4 six Kaufmann H-cells		
5871	873	False	04/18/2025 13:59:46.341	7230	[1]	SingleTipDispenseOffDeckSource	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource	Comment	SingleTipDispenseOffDeckSource SubstrateType: Rack 3x4 six Kaufmann H-cells				
5872	874	False	04/18/2025 13:59:46.343	7230	[1]	SingleTipDispenseOffDeckSource	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource	Comment	SingleTipDispenseOffDeckSource SyringeResolution: 2.0				
5873	874	False	04/18/2025 13:59:46.343	7230	[1]	SingleTipDispenseOffDeckSource	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource	Comment	SingleTipDispenseOffDeckSource SyringeResolution: 2.0	Input : Comment	SingleTipDispenseOffDeckSource SyringeResolution: 2.0		
5874	874	False	04/18/2025 13:59:46.343	7230	[1]	SingleTipDispenseOffDeckSource	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource	Comment	SingleTipDispenseOffDeckSource SyringeResolution: 2.0				
5875	875	False	04/18/2025 13:59:46.344	7230	[1]	SingleTipDispenseOffDeckSource	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource	Comment	SingleTipDispenseOffDeckSource SyringeResource: Syringe 6				
5876	875	False	04/18/2025 13:59:46.344	7230	[1]	SingleTipDispenseOffDeckSource	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource	Comment	SingleTipDispenseOffDeckSource SyringeResource: Syringe 6	Input : Comment	SingleTipDispenseOffDeckSource SyringeResource: Syringe 6		
5877	875	False	04/18/2025 13:59:46.344	7230	[1]	SingleTipDispenseOffDeckSource	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource	Comment	SingleTipDispenseOffDeckSource SyringeResource: Syringe 6				
5878	876	False	04/18/2025 13:59:46.346	7230	[1]	SingleTipDispenseOffDeckSource	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource	Comment	SingleTipDispenseOffDeckSource ValveDelay: 100.0				
5879	876	False	04/18/2025 13:59:46.346	7230	[1]	SingleTipDispenseOffDeckSource	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource	Comment	SingleTipDispenseOffDeckSource ValveDelay: 100.0	Input : Comment	SingleTipDispenseOffDeckSource ValveDelay: 100.0		
5880	876	False	04/18/2025 13:59:46.346	7230	[1]	SingleTipDispenseOffDeckSource	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource	Comment	SingleTipDispenseOffDeckSource ValveDelay: 100.0				
5881	877	False	04/18/2025 13:59:46.347	7230	[1]	SingleTipDispenseOffDeckSource	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource	Comment	SingleTipDispenseOffDeckSource VialSubstrateType: Rack 3x4 six Kaufmann H-cells				
5882	877	False	04/18/2025 13:59:46.347	7230	[1]	SingleTipDispenseOffDeckSource	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource	Comment	SingleTipDispenseOffDeckSource VialSubstrateType: Rack 3x4 six Kaufmann H-cells	Input : Comment	SingleTipDispenseOffDeckSource VialSubstrateType: Rack 3x4 six Kaufmann H-cells		
5883	877	False	04/18/2025 13:59:46.347	7230	[1]	SingleTipDispenseOffDeckSource	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource	Comment	SingleTipDispenseOffDeckSource VialSubstrateType: Rack 3x4 six Kaufmann H-cells				
5884	878	False	04/18/2025 13:59:46.348	7230	[1]	SingleTipDispenseOffDeckSource	Execute	ASMain,SingleTipDispenseOffDeckSource	Read Global Variable Data	1Tip_ArmResource				
5885	878	False	04/18/2025 13:59:46.348	7230	[1]	SingleTipDispenseOffDeckSource	Execute	ASMain,SingleTipDispenseOffDeckSource	Read Global Variable Data	1Tip_ArmResource	Input : GlobalVariableType	String		
5886	878	False	04/18/2025 13:59:46.348	7230	[1]	SingleTipDispenseOffDeckSource	Execute	ASMain,SingleTipDispenseOffDeckSource	Read Global Variable Data	1Tip_ArmResource	Input : GlobalVariableName	1Tip_ArmResource		
5887	878	False	04/18/2025 13:59:46.348	7230	[1]	SingleTipDispenseOffDeckSource	Execute	ASMain,SingleTipDispenseOffDeckSource	Read Global Variable Data	1Tip_ArmResource				
5888	878	False	04/18/2025 13:59:46.348	7230	[1]	SingleTipDispenseOffDeckSource	Execute	ASMain,SingleTipDispenseOffDeckSource	Read Global Variable Data	1Tip_ArmResource	Output : GlobalVariableStringValue	Arm - Single Tip		
5889	879	False	04/18/2025 13:59:46.350	7230	[1]	SingleTipDispenseOffDeckSource	Execute	ASMain,SingleTipDispenseOffDeckSource	Read Global Variable Data	ETip_ArmResource				
5890	879	False	04/18/2025 13:59:46.350	7230	[1]	SingleTipDispenseOffDeckSource	Execute	ASMain,SingleTipDispenseOffDeckSource	Read Global Variable Data	ETip_ArmResource	Input : GlobalVariableType	String		
5891	879	False	04/18/2025 13:59:46.350	7230	[1]	SingleTipDispenseOffDeckSource	Execute	ASMain,SingleTipDispenseOffDeckSource	Read Global Variable Data	ETip_ArmResource	Input : GlobalVariableName	ETip_ArmResource		
5892	879	False	04/18/2025 13:59:46.350	7230	[1]	SingleTipDispenseOffDeckSource	Execute	ASMain,SingleTipDispenseOffDeckSource	Read Global Variable Data	ETip_ArmResource				
5893	879	False	04/18/2025 13:59:46.350	7230	[1]	SingleTipDispenseOffDeckSource	Execute	ASMain,SingleTipDispenseOffDeckSource	Read Global Variable Data	ETip_ArmResource	Output : GlobalVariableStringValue	Arm - Extendable Single Tip		
5894	880	False	04/18/2025 13:59:46.351	7230	[1]	SingleTipDispenseOffDeckSource	Execute	ASMain,SingleTipDispenseOffDeckSource	Read Global Variable Data	1Tip_ExtenderResource				
5895	880	False	04/18/2025 13:59:46.351	7230	[1]	SingleTipDispenseOffDeckSource	Execute	ASMain,SingleTipDispenseOffDeckSource	Read Global Variable Data	1Tip_ExtenderResource	Input : GlobalVariableType	String		
5896	880	False	04/18/2025 13:59:46.351	7230	[1]	SingleTipDispenseOffDeckSource	Execute	ASMain,SingleTipDispenseOffDeckSource	Read Global Variable Data	1Tip_ExtenderResource	Input : GlobalVariableName	1Tip_ExtenderResource		
5897	880	False	04/18/2025 13:59:46.351	7230	[1]	SingleTipDispenseOffDeckSource	Execute	ASMain,SingleTipDispenseOffDeckSource	Read Global Variable Data	1Tip_ExtenderResource				
5898	880	False	04/18/2025 13:59:46.351	7230	[1]	SingleTipDispenseOffDeckSource	Execute	ASMain,SingleTipDispenseOffDeckSource	Read Global Variable Data	1Tip_ExtenderResource	Output : GlobalVariableStringValue			
5899	881	False	04/18/2025 13:59:46.352	7230	[1]	SingleTipDispenseOffDeckSource	Execute	ASMain,SingleTipDispenseOffDeckSource	Read Global Variable Data	1Tip_SafetyClearanceMillimeters				
5900	881	False	04/18/2025 13:59:46.352	7230	[1]	SingleTipDispenseOffDeckSource	Execute	ASMain,SingleTipDispenseOffDeckSource	Read Global Variable Data	1Tip_SafetyClearanceMillimeters	Input : GlobalVariableType	Decimal		
5901	881	False	04/18/2025 13:59:46.352	7230	[1]	SingleTipDispenseOffDeckSource	Execute	ASMain,SingleTipDispenseOffDeckSource	Read Global Variable Data	1Tip_SafetyClearanceMillimeters	Input : GlobalVariableName	1Tip_SafetyClearanceMillimeters		
5902	881	False	04/18/2025 13:59:46.352	7230	[1]	SingleTipDispenseOffDeckSource	Execute	ASMain,SingleTipDispenseOffDeckSource	Read Global Variable Data	1Tip_SafetyClearanceMillimeters				
5903	881	False	04/18/2025 13:59:46.352	7230	[1]	SingleTipDispenseOffDeckSource	Execute	ASMain,SingleTipDispenseOffDeckSource	Read Global Variable Data	1Tip_SafetyClearanceMillimeters	Output : GlobalVariableDoubleValue	5		
5904	882	False	04/18/2025 13:59:46.353	7230	[1]	roboutils	sidle_arm	ASMain,SingleTipDispenseOffDeckSource	Read Global Variable Data	1Tip_Deck 12-13 Heat-Cool-Stir 1_SidleArmResource (Action Error Handling = SkipAction)				
5905	882	False	04/18/2025 13:59:46.353	7230	[1]	roboutils	sidle_arm	ASMain,SingleTipDispenseOffDeckSource	Read Global Variable Data	1Tip_Deck 12-13 Heat-Cool-Stir 1_SidleArmResource (Action Error Handling = SkipAction)	Input : GlobalVariableType	String		
5906	882	False	04/18/2025 13:59:46.353	7230	[1]	roboutils	sidle_arm	ASMain,SingleTipDispenseOffDeckSource	Read Global Variable Data	1Tip_Deck 12-13 Heat-Cool-Stir 1_SidleArmResource (Action Error Handling = SkipAction)	Input : GlobalVariableName	1Tip_Deck 12-13 Heat-Cool-Stir 1_SidleArmResource		
5907	882	True	04/18/2025 13:59:46.354	7230	[1]	roboutils	sidle_arm	ASMain,SingleTipDispenseOffDeckSource	Read Global Variable Data	1Tip_Deck 12-13 Heat-Cool-Stir 1_SidleArmResource (Action Error Handling = SkipAction)			Specified global variable name has not been defined!	
5908	882	True	04/18/2025 13:59:46.354	7230	[1]	roboutils	sidle_arm	ASMain,SingleTipDispenseOffDeckSource	Read Global Variable Data	1Tip_Deck 12-13 Heat-Cool-Stir 1_SidleArmResource (Action Error Handling = SkipAction)	Output : GlobalVariableStringValue		Specified global variable name has not been defined!	
5909	883	False	04/18/2025 13:59:46.356	7230	[1]	MoveInactiveArmsHome	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Comment	Entry variables (input)  				
5910	883	False	04/18/2025 13:59:46.356	7230	[1]	MoveInactiveArmsHome	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Comment	Entry variables (input)  	Input : Comment	Entry variables (input)  		
5911	883	False	04/18/2025 13:59:46.356	7230	[1]	MoveInactiveArmsHome	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Comment	Entry variables (input)  				
5912	884	False	04/18/2025 13:59:46.358	7230	[1]	MoveInactiveArmsHome	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Comment	MoveInactiveArmsHome ArmResource: Arm - Single Tip				
5913	884	False	04/18/2025 13:59:46.358	7230	[1]	MoveInactiveArmsHome	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Comment	MoveInactiveArmsHome ArmResource: Arm - Single Tip	Input : Comment	MoveInactiveArmsHome ArmResource: Arm - Single Tip		
5914	884	False	04/18/2025 13:59:46.358	7230	[1]	MoveInactiveArmsHome	subprotocol_write_log	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Comment	MoveInactiveArmsHome ArmResource: Arm - Single Tip				
5915	885	False	04/18/2025 13:59:46.359	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	VPG_ArmResource				
5916	885	False	04/18/2025 13:59:46.359	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	VPG_ArmResource	Input : GlobalVariableType	String		
5917	885	False	04/18/2025 13:59:46.359	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	VPG_ArmResource	Input : GlobalVariableName	VPG_ArmResource		
5918	885	False	04/18/2025 13:59:46.359	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	VPG_ArmResource				
5919	885	False	04/18/2025 13:59:46.359	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	VPG_ArmResource	Output : GlobalVariableStringValue	Arm - Vial Plate Gripper		
5920	886	False	04/18/2025 13:59:46.361	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	pH_ArmResource_1Channel				
5921	886	False	04/18/2025 13:59:46.361	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	pH_ArmResource_1Channel	Input : GlobalVariableType	String		
5922	886	False	04/18/2025 13:59:46.361	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	pH_ArmResource_1Channel	Input : GlobalVariableName	pH_ArmResource_1Channel		
5923	886	False	04/18/2025 13:59:46.361	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	pH_ArmResource_1Channel				
5924	886	False	04/18/2025 13:59:46.361	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	pH_ArmResource_1Channel	Output : GlobalVariableStringValue	Arm - pH Probe		
5925	887	False	04/18/2025 13:59:46.362	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	1Tip_ArmResource				
5926	887	False	04/18/2025 13:59:46.362	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	1Tip_ArmResource	Input : GlobalVariableType	String		
5927	887	False	04/18/2025 13:59:46.362	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	1Tip_ArmResource	Input : GlobalVariableName	1Tip_ArmResource		
5928	887	False	04/18/2025 13:59:46.362	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	1Tip_ArmResource				
5929	887	False	04/18/2025 13:59:46.362	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	1Tip_ArmResource	Output : GlobalVariableStringValue	Arm - Single Tip		
5930	888	False	04/18/2025 13:59:46.363	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	ETip_ArmResource				
5931	888	False	04/18/2025 13:59:46.363	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	ETip_ArmResource	Input : GlobalVariableType	String		
5932	888	False	04/18/2025 13:59:46.363	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	ETip_ArmResource	Input : GlobalVariableName	ETip_ArmResource		
5933	888	False	04/18/2025 13:59:46.363	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	ETip_ArmResource				
5934	888	False	04/18/2025 13:59:46.363	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	ETip_ArmResource	Output : GlobalVariableStringValue	Arm - Extendable Single Tip		
5935	889	False	04/18/2025 13:59:46.365	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	4Tip_ArmResource				
5936	889	False	04/18/2025 13:59:46.365	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	4Tip_ArmResource	Input : GlobalVariableType	String		
5937	889	False	04/18/2025 13:59:46.365	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	4Tip_ArmResource	Input : GlobalVariableName	4Tip_ArmResource		
5938	889	False	04/18/2025 13:59:46.365	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	4Tip_ArmResource				
5939	889	False	04/18/2025 13:59:46.365	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	4Tip_ArmResource	Output : GlobalVariableStringValue	Arm - 4-Tip		
5940	890	False	04/18/2025 13:59:46.366	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	6Tip_ArmResource				
5941	890	False	04/18/2025 13:59:46.366	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	6Tip_ArmResource	Input : GlobalVariableType	String		
5942	890	False	04/18/2025 13:59:46.366	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	6Tip_ArmResource	Input : GlobalVariableName	6Tip_ArmResource		
5943	890	False	04/18/2025 13:59:46.366	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	6Tip_ArmResource				
5944	890	False	04/18/2025 13:59:46.366	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	6Tip_ArmResource	Output : GlobalVariableStringValue			
5945	891	False	04/18/2025 13:59:46.367	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	8Tip_ArmResource				
5946	891	False	04/18/2025 13:59:46.367	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	8Tip_ArmResource	Input : GlobalVariableType	String		
5947	891	False	04/18/2025 13:59:46.367	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	8Tip_ArmResource	Input : GlobalVariableName	8Tip_ArmResource		
5948	891	False	04/18/2025 13:59:46.367	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	8Tip_ArmResource				
5949	891	False	04/18/2025 13:59:46.367	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	8Tip_ArmResource	Output : GlobalVariableStringValue	Arm - 8-Tip		
5950	892	False	04/18/2025 13:59:46.369	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	H6Tip_ArmResource				
5951	892	False	04/18/2025 13:59:46.369	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	H6Tip_ArmResource	Input : GlobalVariableType	String		
5952	892	False	04/18/2025 13:59:46.369	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	H6Tip_ArmResource	Input : GlobalVariableName	H6Tip_ArmResource		
5953	892	False	04/18/2025 13:59:46.369	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	H6Tip_ArmResource				
5954	892	False	04/18/2025 13:59:46.369	7230	[1]	MoveInactiveArmsHome	Execute	ASMain,SingleTipDispenseOffDeckSource,MoveInactiveArmsHome	Read Global Variable Data	H6Tip_ArmResource	Output : GlobalVariableStringValue			
