Index	Action Index	Error	Time	Library ID	Well Position	Script Class	Script Function	Active Script	Action	Comment	Parameter Name	Parameter Value	Message	
4741	727	False	04/18/2025 14:07:07.227	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip LimitWash: 0	Input : Comment	WashDispensingTip LimitWash: 0		
4742	727	False	04/18/2025 14:07:07.227	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip LimitWash: 0				
4743	728	False	04/18/2025 14:07:07.228	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip MaxSiblingVolume: 2500				
4744	728	False	04/18/2025 14:07:07.228	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip MaxSiblingVolume: 2500	Input : Comment	WashDispensingTip MaxSiblingVolume: 2500		
4745	728	False	04/18/2025 14:07:07.228	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip MaxSiblingVolume: 2500				
4746	729	False	04/18/2025 14:07:07.230	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip ProtocolName: Safe Wash Dispensing Tip 				
4747	729	False	04/18/2025 14:07:07.230	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip ProtocolName: Safe Wash Dispensing Tip 	Input : Comment	WashDispensingTip ProtocolName: Safe Wash Dispensing Tip 		
4748	729	False	04/18/2025 14:07:07.230	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip ProtocolName: Safe Wash Dispensing Tip 				
4749	730	False	04/18/2025 14:07:07.231	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip PurgeSpeedSetting: Purge				
4750	730	False	04/18/2025 14:07:07.231	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip PurgeSpeedSetting: Purge	Input : Comment	WashDispensingTip PurgeSpeedSetting: Purge		
4751	730	False	04/18/2025 14:07:07.231	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip PurgeSpeedSetting: Purge				
4752	731	False	04/18/2025 14:07:07.232	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip SkipWash: 0				
4753	731	False	04/18/2025 14:07:07.232	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip SkipWash: 0	Input : Comment	WashDispensingTip SkipWash: 0		
4754	731	False	04/18/2025 14:07:07.233	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip SkipWash: 0				
4755	732	False	04/18/2025 14:07:07.234	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip SyringeSerialSibling: Syringe 7				
4756	732	False	04/18/2025 14:07:07.234	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip SyringeSerialSibling: Syringe 7	Input : Comment	WashDispensingTip SyringeSerialSibling: Syringe 7		
4757	732	False	04/18/2025 14:07:07.234	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip SyringeSerialSibling: Syringe 7				
4758	733	False	04/18/2025 14:07:07.236	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip SyringeSerialSiblingCapacity: 2500.0				
4759	733	False	04/18/2025 14:07:07.236	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip SyringeSerialSiblingCapacity: 2500.0	Input : Comment	WashDispensingTip SyringeSerialSiblingCapacity: 2500.0		
4760	733	False	04/18/2025 14:07:07.236	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip SyringeSerialSiblingCapacity: 2500.0				
4761	734	False	04/18/2025 14:07:07.237	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip SyringeTipWash: Syringe 6				
4762	734	False	04/18/2025 14:07:07.237	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip SyringeTipWash: Syringe 6	Input : Comment	WashDispensingTip SyringeTipWash: Syringe 6		
4763	734	False	04/18/2025 14:07:07.237	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip SyringeTipWash: Syringe 6				
4764	735	False	04/18/2025 14:07:07.239	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip SyringeTipWashCapacity: 1000.0				
4765	735	False	04/18/2025 14:07:07.239	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip SyringeTipWashCapacity: 1000.0	Input : Comment	WashDispensingTip SyringeTipWashCapacity: 1000.0		
4766	735	False	04/18/2025 14:07:07.239	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip SyringeTipWashCapacity: 1000.0				
4767	736	False	04/18/2025 14:07:07.240	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip SystemTrailingAirGap: 0.0				
4768	736	False	04/18/2025 14:07:07.240	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip SystemTrailingAirGap: 0.0	Input : Comment	WashDispensingTip SystemTrailingAirGap: 0.0		
4769	736	False	04/18/2025 14:07:07.240	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip SystemTrailingAirGap: 0.0				
4770	737	False	04/18/2025 14:07:07.241	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip WaitForProtocolCompletion: Yes				
4771	737	False	04/18/2025 14:07:07.241	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip WaitForProtocolCompletion: Yes	Input : Comment	WashDispensingTip WaitForProtocolCompletion: Yes		
4772	737	False	04/18/2025 14:07:07.241	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip WaitForProtocolCompletion: Yes				
4773	738	False	04/18/2025 14:07:07.243	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip WashVolumeCleaner: 1000.0				
4774	738	False	04/18/2025 14:07:07.243	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip WashVolumeCleaner: 1000.0	Input : Comment	WashDispensingTip WashVolumeCleaner: 1000.0		
4775	738	False	04/18/2025 14:07:07.243	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip WashVolumeCleaner: 1000.0				
4776	739	False	04/18/2025 14:07:07.244	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip WashVolumeDrain: 1000.0				
4777	739	False	04/18/2025 14:07:07.244	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip WashVolumeDrain: 1000.0	Input : Comment	WashDispensingTip WashVolumeDrain: 1000.0		
4778	739	False	04/18/2025 14:07:07.244	7237	[7]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	WashDispensingTip WashVolumeDrain: 1000.0				
4779	740	False	04/18/2025 14:07:07.250	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Read Global Variable Data	1Tip_ArmResource				
4780	740	False	04/18/2025 14:07:07.250	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Read Global Variable Data	1Tip_ArmResource	Input : GlobalVariableType	String		
4781	740	False	04/18/2025 14:07:07.250	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Read Global Variable Data	1Tip_ArmResource	Input : GlobalVariableName	1Tip_ArmResource		
4782	740	False	04/18/2025 14:07:07.250	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Read Global Variable Data	1Tip_ArmResource				
4783	740	False	04/18/2025 14:07:07.250	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Read Global Variable Data	1Tip_ArmResource	Output : GlobalVariableStringValue	Arm - Single Tip		
4784	741	False	04/18/2025 14:07:07.251	7237	[7]	MoveInactiveArmsHome	subprotocol_write_log	ASMain,WashDispensingTip,MoveInactiveArmsHome	Comment	Entry variables (input)  				
4785	741	False	04/18/2025 14:07:07.251	7237	[7]	MoveInactiveArmsHome	subprotocol_write_log	ASMain,WashDispensingTip,MoveInactiveArmsHome	Comment	Entry variables (input)  	Input : Comment	Entry variables (input)  		
4786	741	False	04/18/2025 14:07:07.251	7237	[7]	MoveInactiveArmsHome	subprotocol_write_log	ASMain,WashDispensingTip,MoveInactiveArmsHome	Comment	Entry variables (input)  				
4787	742	False	04/18/2025 14:07:07.252	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	ETip_ArmResource				
4788	742	False	04/18/2025 14:07:07.252	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	ETip_ArmResource	Input : GlobalVariableType	String		
4789	742	False	04/18/2025 14:07:07.252	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	ETip_ArmResource	Input : GlobalVariableName	ETip_ArmResource		
4790	742	False	04/18/2025 14:07:07.252	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	ETip_ArmResource				
4791	742	False	04/18/2025 14:07:07.252	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	ETip_ArmResource	Output : GlobalVariableStringValue	Arm - Extendable Single Tip		
4792	743	False	04/18/2025 14:07:07.253	7237	[7]	MoveInactiveArmsHome	subprotocol_write_log	ASMain,WashDispensingTip,MoveInactiveArmsHome	Comment	MoveInactiveArmsHome ArmResource: Arm - Single Tip				
4793	743	False	04/18/2025 14:07:07.253	7237	[7]	MoveInactiveArmsHome	subprotocol_write_log	ASMain,WashDispensingTip,MoveInactiveArmsHome	Comment	MoveInactiveArmsHome ArmResource: Arm - Single Tip	Input : Comment	MoveInactiveArmsHome ArmResource: Arm - Single Tip		
4794	743	False	04/18/2025 14:07:07.253	7237	[7]	MoveInactiveArmsHome	subprotocol_write_log	ASMain,WashDispensingTip,MoveInactiveArmsHome	Comment	MoveInactiveArmsHome ArmResource: Arm - Single Tip				
4795	744	False	04/18/2025 14:07:07.253	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Comment	Begin If Statement if ArmTipDispense == SingleTipArm:				
4796	744	False	04/18/2025 14:07:07.253	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Comment	Begin If Statement if ArmTipDispense == SingleTipArm:	Input : Comment	Begin If Statement if ArmTipDispense == SingleTipArm:		
4797	744	False	04/18/2025 14:07:07.253	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Comment	Begin If Statement if ArmTipDispense == SingleTipArm:				
4798	745	False	04/18/2025 14:07:07.254	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	VPG_ArmResource				
4799	745	False	04/18/2025 14:07:07.254	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	VPG_ArmResource	Input : GlobalVariableType	String		
4800	745	False	04/18/2025 14:07:07.254	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	VPG_ArmResource	Input : GlobalVariableName	VPG_ArmResource		
4801	746	False	04/18/2025 14:07:07.257	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_WashSubstrate				
4802	746	False	04/18/2025 14:07:07.257	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_WashSubstrate	Input : GlobalVariableType	String		
4803	746	False	04/18/2025 14:07:07.257	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_WashSubstrate	Input : GlobalVariableName	1Tip_WashSubstrate		
4804	746	False	04/18/2025 14:07:07.257	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	VPG_ArmResource				
4805	746	False	04/18/2025 14:07:07.257	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	VPG_ArmResource	Output : GlobalVariableStringValue	Arm - Vial Plate Gripper		
4806	746	False	04/18/2025 14:07:07.257	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_WashSubstrate				
4807	746	False	04/18/2025 14:07:07.257	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_WashSubstrate	Output : GlobalVariableStringValue	Wash		
4808	747	False	04/18/2025 14:07:07.258	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_DrainPosition				
4809	747	False	04/18/2025 14:07:07.258	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_DrainPosition	Input : GlobalVariableType	String		
4810	747	False	04/18/2025 14:07:07.258	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_DrainPosition	Input : GlobalVariableName	1Tip_DrainPosition		
4811	748	False	04/18/2025 14:07:07.258	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_DrainPosition				
4812	748	False	04/18/2025 14:07:07.258	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_DrainPosition	Output : GlobalVariableStringValue	Drain		
4813	748	False	04/18/2025 14:07:07.258	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	pH_ArmResource_1Channel				
4814	748	False	04/18/2025 14:07:07.258	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	pH_ArmResource_1Channel	Input : GlobalVariableType	String		
4815	748	False	04/18/2025 14:07:07.258	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	pH_ArmResource_1Channel	Input : GlobalVariableName	pH_ArmResource_1Channel		
4816	748	False	04/18/2025 14:07:07.258	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	pH_ArmResource_1Channel				
4817	748	False	04/18/2025 14:07:07.258	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	pH_ArmResource_1Channel	Output : GlobalVariableStringValue	Arm - pH Probe		
4818	749	False	04/18/2025 14:07:07.260	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_CleanerPosition				
4819	749	False	04/18/2025 14:07:07.260	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_CleanerPosition	Input : GlobalVariableType	String		
4820	749	False	04/18/2025 14:07:07.260	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_CleanerPosition	Input : GlobalVariableName	1Tip_CleanerPosition		
4821	749	False	04/18/2025 14:07:07.260	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_CleanerPosition				
4822	749	False	04/18/2025 14:07:07.260	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_CleanerPosition	Output : GlobalVariableStringValue	Clean		
4823	750	False	04/18/2025 14:07:07.260	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_ArmResource				
4824	750	False	04/18/2025 14:07:07.260	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_ArmResource	Input : GlobalVariableType	String		
4825	750	False	04/18/2025 14:07:07.260	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_ArmResource	Input : GlobalVariableName	1Tip_ArmResource		
4826	750	False	04/18/2025 14:07:07.260	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_ArmResource				
4827	750	False	04/18/2025 14:07:07.260	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_ArmResource	Output : GlobalVariableStringValue	Arm - Single Tip		
4828	751	False	04/18/2025 14:07:07.261	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_ValveDelay				
4829	751	False	04/18/2025 14:07:07.261	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_ValveDelay	Input : GlobalVariableType	Decimal		
4830	751	False	04/18/2025 14:07:07.261	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_ValveDelay	Input : GlobalVariableName	1Tip_ValveDelay		
4831	751	False	04/18/2025 14:07:07.261	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_ValveDelay				
4832	751	False	04/18/2025 14:07:07.261	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_ValveDelay	Output : GlobalVariableDoubleValue	100		
4833	752	False	04/18/2025 14:07:07.261	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	ETip_ArmResource				
4834	752	False	04/18/2025 14:07:07.261	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	ETip_ArmResource	Input : GlobalVariableType	String		
4835	752	False	04/18/2025 14:07:07.261	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	ETip_ArmResource	Input : GlobalVariableName	ETip_ArmResource		
4836	752	False	04/18/2025 14:07:07.261	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	ETip_ArmResource				
4837	752	False	04/18/2025 14:07:07.261	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	ETip_ArmResource	Output : GlobalVariableStringValue	Arm - Extendable Single Tip		
4838	753	False	04/18/2025 14:07:07.262	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_SyringeResolution				
4839	753	False	04/18/2025 14:07:07.262	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_SyringeResolution	Input : GlobalVariableType	Decimal		
4840	753	False	04/18/2025 14:07:07.262	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_SyringeResolution	Input : GlobalVariableName	1Tip_SyringeResolution		
4841	753	False	04/18/2025 14:07:07.262	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_SyringeResolution				
4842	753	False	04/18/2025 14:07:07.262	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_SyringeResolution	Output : GlobalVariableDoubleValue	2		
4843	754	False	04/18/2025 14:07:07.263	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	4Tip_ArmResource				
4844	754	False	04/18/2025 14:07:07.263	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	4Tip_ArmResource	Input : GlobalVariableType	String		
4845	754	False	04/18/2025 14:07:07.263	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	4Tip_ArmResource	Input : GlobalVariableName	4Tip_ArmResource		
4846	754	False	04/18/2025 14:07:07.263	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	4Tip_ArmResource				
4847	754	False	04/18/2025 14:07:07.263	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	4Tip_ArmResource	Output : GlobalVariableStringValue	Arm - 4-Tip		
4848	755	False	04/18/2025 14:07:07.263	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_ExtenderResource				
4849	755	False	04/18/2025 14:07:07.263	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_ExtenderResource	Input : GlobalVariableType	String		
4850	755	False	04/18/2025 14:07:07.263	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_ExtenderResource	Input : GlobalVariableName	1Tip_ExtenderResource		
4851	755	False	04/18/2025 14:07:07.264	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_ExtenderResource				
4852	755	False	04/18/2025 14:07:07.264	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_ExtenderResource	Output : GlobalVariableStringValue			
4853	756	False	04/18/2025 14:07:07.264	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	6Tip_ArmResource				
4854	756	False	04/18/2025 14:07:07.264	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	6Tip_ArmResource	Input : GlobalVariableType	String		
4855	756	False	04/18/2025 14:07:07.264	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	6Tip_ArmResource	Input : GlobalVariableName	6Tip_ArmResource		
4856	756	False	04/18/2025 14:07:07.264	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	6Tip_ArmResource				
4857	756	False	04/18/2025 14:07:07.264	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	6Tip_ArmResource	Output : GlobalVariableStringValue			
4858	757	False	04/18/2025 14:07:07.265	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	8Tip_ArmResource				
4859	757	False	04/18/2025 14:07:07.265	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	8Tip_ArmResource	Input : GlobalVariableType	String		
4860	757	False	04/18/2025 14:07:07.265	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	8Tip_ArmResource	Input : GlobalVariableName	8Tip_ArmResource		
4861	757	False	04/18/2025 14:07:07.266	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	8Tip_ArmResource				
4862	757	False	04/18/2025 14:07:07.266	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	8Tip_ArmResource	Output : GlobalVariableStringValue	Arm - 8-Tip		
4863	758	False	04/18/2025 14:07:07.267	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	H6Tip_ArmResource				
4864	758	False	04/18/2025 14:07:07.267	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	H6Tip_ArmResource	Input : GlobalVariableType	String		
4865	758	False	04/18/2025 14:07:07.267	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	H6Tip_ArmResource	Input : GlobalVariableName	H6Tip_ArmResource		
4866	758	False	04/18/2025 14:07:07.267	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	H6Tip_ArmResource				
4867	758	False	04/18/2025 14:07:07.267	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	H6Tip_ArmResource	Output : GlobalVariableStringValue			
4868	759	False	04/18/2025 14:07:07.268	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	H4Tip_ArmResource				
4869	759	False	04/18/2025 14:07:07.268	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	H4Tip_ArmResource	Input : GlobalVariableType	String		
4870	759	False	04/18/2025 14:07:07.268	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	H4Tip_ArmResource	Input : GlobalVariableName	H4Tip_ArmResource		
4871	759	False	04/18/2025 14:07:07.268	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	H4Tip_ArmResource				
4872	759	False	04/18/2025 14:07:07.268	7237	[7]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	H4Tip_ArmResource	Output : GlobalVariableStringValue			
4873	760	False	04/18/2025 14:07:07.269	7237	[7]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Read Global Variable Data	1Tip_SafetyClearanceMillimeters				
